,filename,gender,sampling_rate,dialect,source,mic_type
910,./audio_data/voxforge/Melissa-20081211-ehn/wav/b0374.wav,female,48000,American English,VoxForge,laptop built
911,./audio_data/voxforge/ajforesto4Christ-20120313-wgj/wav/b0479.wav,female,48000,American English,VoxForge,headset mic
912,./audio_data/voxforge/becz03-20121205-yzd/wav/b0068.wav,female,48000,American English,VoxForge,laptop built
913,./audio_data/voxforge/tdor-20131029-pyx/wav/b0196.wav,female,48000,American English,VoxForge,usb desktop boom mic
914,./audio_data/voxforge/anonymous-20120922-dsx/wav/a0230.wav,female,48000,American English,VoxForge,laptop built
915,./audio_data/voxforge/anonymous-20120219-aph/wav/a0409.wav,female,48000,American English,VoxForge,laptop built
916,./audio_data/voxforge/anonymous-20110227-cbf/wav/b0048.wav,female,48000,American English,VoxForge,laptop built
917,./audio_data/voxforge/lindavg-20081007-jyk/wav/a0072.wav,female,48000,American English,VoxForge,headset mic
918,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0438.wav,female,48000,American English,VoxForge,laptop built
919,./audio_data/voxforge/lindavg-20081007-snd/wav/rb-13.wav,female,48000,American English,VoxForge,headset mic
920,./audio_data/voxforge/anonymous-20090917-xwg/wav/b0328.wav,female,48000,American English,VoxForge,laptop built
921,./audio_data/voxforge/Melissa-20081211-ehn/wav/b0382.wav,female,48000,American English,VoxForge,laptop built
922,./audio_data/voxforge/anonymous-20160104-ert/wav/b0280.wav,female,48000,American English,VoxForge,laptop built
923,./audio_data/voxforge/jlrice9673-20090622-nop/wav/b0467.wav,female,48000,American English,VoxForge,headset mic
924,./audio_data/voxforge/sshick06-20110815-lwv/wav/b0003.wav,female,48000,American English,VoxForge,laptop built
925,./audio_data/voxforge/aileen-20080831-sgd/wav/b0059.wav,female,48000,American English,VoxForge,headset mic
926,./audio_data/voxforge/anonymous-20110214-lko/wav/b0153.wav,female,48000,American English,VoxForge,laptop built
927,./audio_data/voxforge/anonymous-20090917-aiu/wav/b0034.wav,female,48000,American English,VoxForge,laptop built
928,./audio_data/voxforge/anonymous-20110227-cbf/wav/b0049.wav,female,48000,American English,VoxForge,laptop built
929,./audio_data/voxforge/katthernandez-20101031-byc/wav/b0179.wav,female,48000,American English,VoxForge,laptop built
930,./audio_data/voxforge/tandraericson-20140831-pdr/wav/a0205.wav,female,48000,American English,VoxForge,laptop built
931,./audio_data/voxforge/apdsqueaky-20151112-xve/wav/b0108.wav,female,48000,American English,VoxForge,usb desktop boom mic
932,./audio_data/voxforge/niimarra-20101103-lzw/wav/b0334.wav,female,48000,American English,VoxForge,laptop built
933,./audio_data/voxforge/becz03-20121205-yzd/wav/b0070.wav,female,48000,American English,VoxForge,laptop built
934,./audio_data/voxforge/anonymous-20090917-tgz/wav/ar-21.wav,female,48000,American English,VoxForge,laptop built
935,./audio_data/voxforge/anonymous-20090917-mvg/wav/b0173.wav,female,48000,American English,VoxForge,laptop built
936,./audio_data/voxforge/anonymous-20081026-qbt/wav/a0183.wav,female,48000,American English,VoxForge,laptop built
937,./audio_data/voxforge/anonymous-20090917-sda/wav/a0256.wav,female,48000,American English,VoxForge,laptop built
938,./audio_data/voxforge/anonymous-20090618-emm/wav/rb-34.wav,female,48000,American English,VoxForge,desktop boom mic
939,./audio_data/voxforge/anonymous-20110826-vgx/wav/rb-21.wav,female,48000,American English,VoxForge,usb headset mic
940,./audio_data/voxforge/anonymous-20090902-pfo/wav/b0282.wav,female,48000,American English,VoxForge,laptop built
941,./audio_data/voxforge/anonymous-20120219-qvz/wav/b0267.wav,female,48000,American English,VoxForge,laptop built
942,./audio_data/voxforge/anonymous-20150227-gzc/wav/b0070.wav,female,48000,American English,VoxForge,desktop boom mic
943,./audio_data/voxforge/anonymous-20090917-mvg/wav/b0168.wav,female,48000,American English,VoxForge,laptop built
944,./audio_data/voxforge/anonymous-20171019-ylc/wav/en-0897.wav,female,48000,American English,VoxForge,laptop built
945,./audio_data/voxforge/Anniepoo-20140308-nky/wav/b0074.wav,female,48000,American English,VoxForge,headset mic
946,./audio_data/voxforge/anonymous-20171019-ylc/wav/en-0898.wav,female,48000,American English,VoxForge,laptop built
947,./audio_data/voxforge/aileen-20080831-dfq/wav/a0399.wav,female,48000,American English,VoxForge,headset mic
948,./audio_data/voxforge/anonymous-20171019-hmr/wav/en-0246.wav,female,48000,American English,VoxForge,laptop built
949,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0107.wav,female,48000,American English,VoxForge,usb desktop boom mic
950,./audio_data/voxforge/anonymous-20080621-img/wav/b0017.wav,female,48000,American English,VoxForge,laptop built
951,./audio_data/voxforge/anonymous-20090917-puz/wav/ar-03.wav,female,48000,American English,VoxForge,laptop built
952,./audio_data/voxforge/anonymous-20140104-wcg/wav/b0439.wav,female,48000,American English,VoxForge,laptop built
953,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0110.wav,female,48000,American English,VoxForge,usb desktop boom mic
954,./audio_data/voxforge/anonymous-20100504-exh/wav/a0410.wav,female,48000,American English,VoxForge,headset mic
955,./audio_data/voxforge/allison-20120707-ogo/wav/a0064.wav,female,48000,American English,VoxForge,headset mic
956,./audio_data/voxforge/jlrice9673-20090622-rxy/wav/a0235.wav,female,48000,American English,VoxForge,headset mic
957,./audio_data/voxforge/anonymous-20111021-emo/wav/a0368.wav,female,48000,American English,VoxForge,laptop built
958,./audio_data/voxforge/anonymous-20130226-cyt/wav/b0259.wav,female,48000,American English,VoxForge,headset mic
959,./audio_data/voxforge/kristenwegner-20120217-gdx/wav/a0492.wav,female,48000,American English,VoxForge,laptop built
960,./audio_data/voxforge/anonymous-20110227-cbf/wav/b0046.wav,female,48000,American English,VoxForge,laptop built
961,./audio_data/voxforge/anonymous-20090406-ifh/wav/a0242.wav,female,48000,American English,VoxForge,headset mic
962,./audio_data/voxforge/ETT-20090329-typ/wav/a0409.wav,female,48000,American English,VoxForge,laptop built
963,./audio_data/voxforge/niimarra-20101103-bgi/wav/a0116.wav,female,48000,American English,VoxForge,laptop built
964,./audio_data/voxforge/anonymous-20090618-emm/wav/rb-35.wav,female,48000,American English,VoxForge,desktop boom mic
965,./audio_data/voxforge/anonymous-20171019-hmr/wav/en-0239.wav,female,48000,American English,VoxForge,laptop built
966,./audio_data/voxforge/anonymous-20100125-dlh/wav/b0219.wav,female,48000,American English,VoxForge,laptop built
967,./audio_data/voxforge/anonymous-20081026-ewe/wav/b0539.wav,female,48000,American English,VoxForge,laptop built
968,./audio_data/voxforge/jlrice9673-20090623-dfl/wav/rb-02.wav,female,48000,American English,VoxForge,headset mic
969,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0439.wav,female,48000,American English,VoxForge,laptop built
970,./audio_data/voxforge/Anniepoo-20140308-zwy/wav/b0505.wav,female,48000,American English,VoxForge,headset mic
971,./audio_data/voxforge/apdsqueaky-20151112-cmp/wav/b0413.wav,female,48000,American English,VoxForge,usb desktop boom mic
972,./audio_data/voxforge/anonymous-20090917-bvk/wav/a0019.wav,female,48000,American English,VoxForge,laptop built
973,./audio_data/voxforge/jlrice9673-20090622-rxy/wav/a0237.wav,female,48000,American English,VoxForge,headset mic
974,./audio_data/voxforge/anonymous-20111121-quz/wav/a0278.wav,female,48000,American English,VoxForge,headset mic
975,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0111.wav,female,48000,American English,VoxForge,usb desktop boom mic
976,./audio_data/voxforge/anonymous-20090917-dgm/wav/a0547.wav,female,48000,American English,VoxForge,laptop built
977,./audio_data/voxforge/anonymous-20090917-puz/wav/ar-07.wav,female,48000,American English,VoxForge,laptop built
978,./audio_data/voxforge/anonymous-20090917-zsc/wav/b0358.wav,female,48000,American English,VoxForge,laptop built
979,./audio_data/voxforge/Velvet-20131027-fdf/wav/b0237.wav,female,48000,American English,VoxForge,usb headset mic
980,./audio_data/voxforge/Melissa-20081211-ehn/wav/b0375.wav,female,48000,American English,VoxForge,laptop built
981,./audio_data/voxforge/sarah-20140107-klo/wav/a0430.wav,female,48000,American English,VoxForge,headset mic
982,./audio_data/voxforge/apdsqueaky-20151112-gfd/wav/b0494.wav,female,48000,American English,VoxForge,usb desktop boom mic
983,./audio_data/voxforge/anonymous-20090917-bvk/wav/a0016.wav,female,48000,American English,VoxForge,laptop built
984,./audio_data/voxforge/anonymous-20090321-woy/wav/a0229.wav,female,48000,Canadian English,VoxForge,headset mic
985,./audio_data/voxforge/becz03-20121205-xvx/wav/a0140.wav,female,48000,American English,VoxForge,laptop built
986,./audio_data/voxforge/anonymous-20100125-dlh/wav/b0221.wav,female,48000,American English,VoxForge,laptop built
987,./audio_data/voxforge/Velvet-20131027-fdf/wav/b0233.wav,female,48000,American English,VoxForge,usb headset mic
988,./audio_data/voxforge/lindavg-20081007-lxd/wav/a0313.wav,female,48000,American English,VoxForge,headset mic
989,./audio_data/voxforge/lindavg-20081007-wxe/wav/a0119.wav,female,48000,American English,VoxForge,headset mic
990,./audio_data/voxforge/monapdx-20130329-vsa/wav/a0218.wav,female,48000,American English,VoxForge,usb headset mic
991,./audio_data/voxforge/almotter-20110721-naj/wav/b0508.wav,female,48000,American English,VoxForge,usb headset mic
992,./audio_data/voxforge/sakurairo-20120315-pit/wav/b0273.wav,female,48000,American English,VoxForge,headset mic
993,./audio_data/voxforge/Anniepoo-20140308-hns/wav/a0284.wav,female,48000,American English,VoxForge,headset mic
994,./audio_data/voxforge/sarah-20140326-sev/wav/a0045.wav,female,48000,American English,VoxForge,laptop built
995,./audio_data/voxforge/anonymous-20090902-hct/wav/b0439.wav,female,48000,American English,VoxForge,laptop built
996,./audio_data/voxforge/anonymous-20090415-ocs/wav/b0368.wav,female,48000,American English,VoxForge,headset mic
997,./audio_data/voxforge/anonymous-20110227-cbf/wav/b0054.wav,female,48000,American English,VoxForge,laptop built
998,./audio_data/voxforge/niimarra-20101103-lzw/wav/b0339.wav,female,48000,American English,VoxForge,laptop built
999,./audio_data/voxforge/anonymous-20090321-woy/wav/a0228.wav,female,48000,Canadian English,VoxForge,headset mic
1000,./audio_data/voxforge/lindavg-20081007-adc/wav/b0135.wav,female,48000,American English,VoxForge,headset mic
1001,./audio_data/voxforge/lindavg-20081007-ahj/wav/b0331.wav,female,48000,American English,VoxForge,headset mic
1002,./audio_data/voxforge/KnitGirl-20071113-dil/wav/b0271.wav,female,48000,American English,VoxForge,
1003,./audio_data/voxforge/tandraericson-20140831-kfr/wav/b0312.wav,female,48000,American English,VoxForge,laptop built
1004,./audio_data/voxforge/lindavg-20081007-cqp/wav/rb-26.wav,female,48000,American English,VoxForge,headset mic
1005,./audio_data/voxforge/anonymous-20171019-jov/wav/en-0117.wav,female,48000,American English,VoxForge,laptop built
1006,./audio_data/voxforge/anonymous-20090902-hct/wav/b0443.wav,female,48000,American English,VoxForge,laptop built
1007,./audio_data/voxforge/niimarra-20101103-lzw/wav/b0333.wav,female,48000,American English,VoxForge,laptop built
1008,./audio_data/voxforge/tandraericson-20140831-kfr/wav/b0308.wav,female,48000,American English,VoxForge,laptop built
1009,./audio_data/voxforge/anonymous-20100504-exh/wav/a0407.wav,female,48000,American English,VoxForge,headset mic
1010,./audio_data/voxforge/Anniepoo-20140308-cqj/wav/a0118.wav,female,48000,American English,VoxForge,headset mic
1011,./audio_data/voxforge/Melissa-20081211-apn/wav/b0297.wav,female,48000,American English,VoxForge,laptop built
1012,./audio_data/voxforge/anonymous-20090917-aiu/wav/b0029.wav,female,48000,American English,VoxForge,laptop built
1013,./audio_data/voxforge/apdsqueaky-20151112-xve/wav/b0109.wav,female,48000,American English,VoxForge,usb desktop boom mic
1014,./audio_data/voxforge/anonymous-20130208-fvq/wav/ar-21.wav,female,48000,American English,VoxForge,laptop built
1015,./audio_data/voxforge/anonymous-20120302-zyn/wav/a0338.wav,female,48000,American English,VoxForge,laptop built
1016,./audio_data/voxforge/anonymous-20121211-qbw/wav/a0156.wav,female,48000,American English,VoxForge,usb headset mic
1017,./audio_data/voxforge/anonymous-20100716-lmq/wav/b0036.wav,female,48000,American English,VoxForge,headset mic
1018,./audio_data/voxforge/anonymous-20100504-exh/wav/a0411.wav,female,48000,American English,VoxForge,headset mic
1019,./audio_data/voxforge/anonymous-20100125-dlh/wav/b0218.wav,female,48000,American English,VoxForge,laptop built
1020,./audio_data/voxforge/niimarra-20101103-bgi/wav/a0115.wav,female,48000,American English,VoxForge,laptop built
1021,./audio_data/voxforge/allison-20120707-xik/wav/a0186.wav,female,48000,American English,VoxForge,headset mic
1022,./audio_data/voxforge/jlrice9673-20090623-agu/wav/a0257.wav,female,48000,American English,VoxForge,headset mic
1023,./audio_data/voxforge/anonymous-20130224-nwg/wav/a0255.wav,female,48000,American English,VoxForge,headset mic
1024,./audio_data/voxforge/sfauzia-20100731-nyj/wav/b0102.wav,female,48000,American English,VoxForge,laptop built
1025,./audio_data/voxforge/anonymous-20080621-gtr/wav/a0444.wav,female,48000,American English,VoxForge,laptop built
1026,./audio_data/voxforge/anonymous-20171019-urm/wav/en-0785.wav,female,48000,American English,VoxForge,laptop built
1027,./audio_data/voxforge/sarah-20140107-klo/wav/a0432.wav,female,48000,American English,VoxForge,headset mic
1028,./audio_data/voxforge/anonymous-20101105-cvd/wav/b0361.wav,female,48000,American English,VoxForge,laptop built
1029,./audio_data/voxforge/anonymous-20090321-woy/wav/a0227.wav,female,48000,Canadian English,VoxForge,headset mic
1030,./audio_data/voxforge/lindavg-20081007-eym/wav/a0390.wav,female,48000,American English,VoxForge,headset mic
1031,./audio_data/voxforge/jlrice9673-20090622-rxy/wav/a0232.wav,female,48000,American English,VoxForge,headset mic
1032,./audio_data/voxforge/anonymous-20090917-tgz/wav/ar-20.wav,female,48000,American English,VoxForge,laptop built
1033,./audio_data/voxforge/lindavg-20081007-eym/wav/a0395.wav,female,48000,American English,VoxForge,headset mic
1034,./audio_data/voxforge/apdsqueaky-20151112-gfd/wav/b0488.wav,female,48000,American English,VoxForge,usb desktop boom mic
1035,./audio_data/voxforge/anonymous-20090917-vwy/wav/b0305.wav,female,48000,American English,VoxForge,laptop built
1036,./audio_data/voxforge/anonymous-20090917-dcv/wav/a0511.wav,female,48000,American English,VoxForge,laptop built
1037,./audio_data/voxforge/jlrice9673-20090625-len/wav/b0123.wav,female,48000,American English,VoxForge,headset mic
1038,./audio_data/voxforge/aileen-20080831-dfq/wav/a0400.wav,female,48000,American English,VoxForge,headset mic
1039,./audio_data/voxforge/Anniepoo-20140308-xot/wav/b0173.wav,female,48000,American English,VoxForge,headset mic
1040,./audio_data/voxforge/tdor-20131029-czi/wav/b0274.wav,female,48000,American English,VoxForge,usb desktop boom mic
1041,./audio_data/voxforge/anonymous-20090917-dgm/wav/a0551.wav,female,48000,American English,VoxForge,laptop built
1042,./audio_data/voxforge/anonymous-20080621-gtr/wav/a0446.wav,female,48000,American English,VoxForge,laptop built
1043,./audio_data/voxforge/anonymous-20100820-qnp/wav/b0079.wav,female,48000,American English,VoxForge,laptop built
1044,./audio_data/voxforge/anonymous-20090406-ifh/wav/a0247.wav,female,48000,American English,VoxForge,headset mic
1045,./audio_data/voxforge/aileen-20080831-zdn/wav/a0122.wav,female,48000,American English,VoxForge,headset mic
1046,./audio_data/voxforge/anonymous-20100820-qnp/wav/b0088.wav,female,48000,American English,VoxForge,laptop built
1047,./audio_data/voxforge/lindavg-20081007-eym/wav/a0393.wav,female,48000,American English,VoxForge,headset mic
1048,./audio_data/voxforge/anonymous-20120219-aph/wav/a0416.wav,female,48000,American English,VoxForge,laptop built
1049,./audio_data/voxforge/anonymous-20090917-mvg/wav/b0166.wav,female,48000,American English,VoxForge,laptop built
1050,./audio_data/voxforge/sarah-20140326-sev/wav/a0044.wav,female,48000,American English,VoxForge,laptop built
1051,./audio_data/voxforge/shellemie-20121114-zmz/wav/b0317.wav,female,48000,American English,VoxForge,desktop boom mic
1052,./audio_data/voxforge/shellemie-20121114-zmz/wav/b0323.wav,female,48000,American English,VoxForge,desktop boom mic
1053,./audio_data/voxforge/sfauzia-20100731-utk/wav/a0583.wav,female,48000,American English,VoxForge,laptop built
1054,./audio_data/voxforge/kendallykay-20110524-qyf/wav/a0478.wav,female,48000,American English,VoxForge,laptop built
1055,./audio_data/voxforge/lindavg-20081007-jyk/wav/a0066.wav,female,48000,American English,VoxForge,headset mic
1056,./audio_data/voxforge/Melissa-20081211-ehn/wav/b0379.wav,female,48000,American English,VoxForge,laptop built
1057,./audio_data/voxforge/tdor-20131029-czi/wav/b0276.wav,female,48000,American English,VoxForge,usb desktop boom mic
1058,./audio_data/voxforge/anonymous-20090917-sda/wav/a0257.wav,female,48000,American English,VoxForge,laptop built
1059,./audio_data/voxforge/lindavg-20081007-ocy/wav/b0527.wav,female,48000,American English,VoxForge,headset mic
1060,./audio_data/voxforge/bjb-20120409-cao/wav/b0270.wav,female,48000,Canadian English,VoxForge,desktop boom mic
1061,./audio_data/voxforge/anonymous-20101110-cpo/wav/b0026.wav,female,48000,American English,VoxForge,usb headset mic
1062,./audio_data/voxforge/anonymous-20090917-ppu/wav/a0198.wav,female,48000,American English,VoxForge,laptop built
1063,./audio_data/voxforge/anonymous-20090415-xuj/wav/a0399.wav,female,48000,American English,VoxForge,headset mic
1064,./audio_data/voxforge/anonymous-20120219-qvz/wav/b0272.wav,female,48000,American English,VoxForge,laptop built
1065,./audio_data/voxforge/sfauzia-20100731-cqd/wav/a0318.wav,female,48000,American English,VoxForge,studio mic
1066,./audio_data/voxforge/lindavg-20081007-wyi/wav/a0503.wav,female,48000,American English,VoxForge,headset mic
1067,./audio_data/voxforge/tandraericson-20140831-pdr/wav/a0207.wav,female,48000,American English,VoxForge,laptop built
1068,./audio_data/voxforge/anonymous-20171019-xvx/wav/en-1163.wav,female,48000,American English,VoxForge,laptop built
1069,./audio_data/voxforge/anonymous-20120406-csu/wav/b0247.wav,female,48000,American English,VoxForge,laptop built
1070,./audio_data/voxforge/jlrice9673-20090625-xai/wav/a0050.wav,female,48000,American English,VoxForge,headset mic
1071,./audio_data/voxforge/anonymous-20101110-cpo/wav/b0027.wav,female,48000,American English,VoxForge,usb headset mic
1072,./audio_data/voxforge/anonymous-20090917-tgz/wav/ar-23.wav,female,48000,American English,VoxForge,laptop built
1073,./audio_data/voxforge/anonymous-20120427-msw/wav/a0065.wav,female,48000,American English,VoxForge,laptop built
1074,./audio_data/voxforge/lindavg-20081007-ocy/wav/b0523.wav,female,48000,American English,VoxForge,headset mic
1075,./audio_data/voxforge/anonymous-20101110-cpo/wav/b0032.wav,female,48000,American English,VoxForge,usb headset mic
1076,./audio_data/voxforge/allison-20120707-xik/wav/a0183.wav,female,48000,American English,VoxForge,headset mic
1077,./audio_data/voxforge/anonymous-20090326-ekm/wav/a0286.wav,female,48000,American English,VoxForge,headset mic
1078,./audio_data/voxforge/sshick06-20110815-lwv/wav/b0005.wav,female,48000,American English,VoxForge,laptop built
1079,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0441.wav,female,48000,American English,VoxForge,laptop built
1080,./audio_data/voxforge/jlrice9673-20090622-nop/wav/b0472.wav,female,48000,American English,VoxForge,headset mic
1081,./audio_data/voxforge/anonymous-20110826-qjl/wav/a0514.wav,female,48000,American English,VoxForge,usb headset mic
1082,./audio_data/voxforge/aileen-20080831-qwt/wav/b0197.wav,female,48000,American English,VoxForge,headset mic
1083,./audio_data/voxforge/anonymous-20160104-bhb/wav/b0399.wav,female,48000,American English,VoxForge,laptop built
1084,./audio_data/voxforge/lindavg-20081007-lxd/wav/a0314.wav,female,48000,American English,VoxForge,headset mic
1085,./audio_data/voxforge/aileen-20080831-zdn/wav/a0121.wav,female,48000,American English,VoxForge,headset mic
1086,./audio_data/voxforge/aileen-20080831-iqs/wav/a0039.wav,female,48000,American English,VoxForge,headset mic
1087,./audio_data/voxforge/lindavg-20081007-cqp/wav/rb-28.wav,female,48000,American English,VoxForge,headset mic
1088,./audio_data/voxforge/aileen-20080831-iqs/wav/a0040.wav,female,48000,American English,VoxForge,headset mic
1089,./audio_data/voxforge/anonymous-20090917-frf/wav/ar-10.wav,female,48000,American English,VoxForge,laptop built
1090,./audio_data/voxforge/anonymous-20090917-ppu/wav/a0201.wav,female,48000,American English,VoxForge,laptop built
1091,./audio_data/voxforge/anonymous-20110826-tux/wav/b0224.wav,female,48000,American English,VoxForge,usb headset mic
1092,./audio_data/voxforge/anonymous-20110214-lko/wav/b0154.wav,female,48000,American English,VoxForge,laptop built
1093,./audio_data/voxforge/niimarra-20101103-lzw/wav/b0335.wav,female,48000,American English,VoxForge,laptop built
1094,./audio_data/voxforge/Anniepoo-20140308-cqj/wav/a0119.wav,female,48000,American English,VoxForge,headset mic
1095,./audio_data/voxforge/glendat-20110921-epe/wav/b0221.wav,female,48000,American English,VoxForge,headset mic
1096,./audio_data/voxforge/becz03-20121205-xvx/wav/a0147.wav,female,48000,American English,VoxForge,laptop built
1097,./audio_data/voxforge/anonymous-20111230-bqh/wav/a0453.wav,female,48000,American English,VoxForge,laptop built
1098,./audio_data/voxforge/TLC-20091027-ysp/wav/a0031.wav,female,48000,American English,VoxForge,laptop built
1099,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0444.wav,female,48000,American English,VoxForge,laptop built
1100,./audio_data/voxforge/anonymous-20090917-aiu/wav/b0028.wav,female,48000,American English,VoxForge,laptop built
1101,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0109.wav,female,48000,American English,VoxForge,usb desktop boom mic
1102,./audio_data/voxforge/apdsqueaky-20151112-nij/wav/b0205.wav,female,48000,American English,VoxForge,usb desktop boom mic
1103,./audio_data/voxforge/anonymous-20120302-whq/wav/a0091.wav,female,48000,American English,VoxForge,laptop built
1104,./audio_data/voxforge/anonymous-20171019-ylc/wav/en-0895.wav,female,48000,American English,VoxForge,laptop built
1105,./audio_data/voxforge/tandraericson-20140831-kfr/wav/b0313.wav,female,48000,American English,VoxForge,laptop built
1106,./audio_data/voxforge/jlrice9673-20090623-dfl/wav/ar-22.wav,female,48000,American English,VoxForge,headset mic
1107,./audio_data/voxforge/anonymous-20100504-exh/wav/a0406.wav,female,48000,American English,VoxForge,headset mic
1108,./audio_data/voxforge/aileen-20080831-sgd/wav/b0066.wav,female,48000,American English,VoxForge,headset mic
1109,./audio_data/voxforge/Anniepoo-20140308-xot/wav/b0171.wav,female,48000,American English,VoxForge,headset mic
1110,./audio_data/voxforge/anonymous-20081026-qbt/wav/a0182.wav,female,48000,American English,VoxForge,laptop built
1111,./audio_data/voxforge/lindavg-20081007-wyi/wav/a0501.wav,female,48000,American English,VoxForge,headset mic
1112,./audio_data/voxforge/anonymous-20090406-evj/wav/a0206.wav,female,48000,American English,VoxForge,headset mic
1113,./audio_data/voxforge/sshick06-20110815-lwv/wav/b0001.wav,female,48000,American English,VoxForge,laptop built
1114,./audio_data/voxforge/tandraericson-20140831-eem/wav/a0482.wav,female,48000,American English,VoxForge,laptop built
1115,./audio_data/voxforge/lindavg-20081007-ovc/wav/b0450.wav,female,48000,American English,VoxForge,headset mic
1116,./audio_data/voxforge/anonymous-20081026-qbt/wav/a0177.wav,female,48000,American English,VoxForge,laptop built
1117,./audio_data/voxforge/anonymous-20110907-cgh/wav/a0548.wav,female,48000,American English,VoxForge,usb headset mic
1118,./audio_data/voxforge/lindavg-20081007-fap/wav/b0533.wav,female,48000,American English,VoxForge,headset mic
1119,./audio_data/voxforge/anonymous-20160104-pdj/wav/a0518.wav,female,48000,American English,VoxForge,laptop built
1120,./audio_data/voxforge/aileen-20080831-iqs/wav/a0035.wav,female,48000,American English,VoxForge,headset mic
1121,./audio_data/voxforge/lindavg-20081007-fap/wav/b0526.wav,female,48000,American English,VoxForge,headset mic
1122,./audio_data/voxforge/anonymous-20090902-pfo/wav/b0280.wav,female,48000,American English,VoxForge,laptop built
1123,./audio_data/voxforge/lindavg-20081007-eym/wav/a0392.wav,female,48000,American English,VoxForge,headset mic
1124,./audio_data/voxforge/anonymous-20090406-evj/wav/a0209.wav,female,48000,American English,VoxForge,headset mic
1125,./audio_data/voxforge/lindavg-20081007-fap/wav/b0529.wav,female,48000,American English,VoxForge,headset mic
1126,./audio_data/voxforge/Anniepoo-20140308-byi/wav/rb-24.wav,female,48000,American English,VoxForge,headset mic
1127,./audio_data/voxforge/anonymous-20100125-rky/wav/b0279.wav,female,48000,American English,VoxForge,laptop built
1128,./audio_data/voxforge/anonymous-20110323-vro/wav/a0448.wav,female,48000,Canadian English,VoxForge,usb headset mic
1129,./audio_data/voxforge/kendallykay-20110524-qyf/wav/a0483.wav,female,48000,American English,VoxForge,laptop built
1130,./audio_data/voxforge/anonymous-20100731-xsj/wav/a0462.wav,female,48000,American English,VoxForge,laptop built
1131,./audio_data/voxforge/anonymous-20090406-evj/wav/a0208.wav,female,48000,American English,VoxForge,headset mic
1132,./audio_data/voxforge/apdsqueaky-20151112-xve/wav/b0107.wav,female,48000,American English,VoxForge,usb desktop boom mic
1133,./audio_data/voxforge/Anniepoo-20140308-byi/wav/rb-27.wav,female,48000,American English,VoxForge,headset mic
1134,./audio_data/voxforge/anonymous-20101030-emu/wav/a0197.wav,female,48000,American English,VoxForge,laptop built
1135,./audio_data/voxforge/anonymous-20171019-nwf/wav/en-0776.wav,female,48000,American English,VoxForge,laptop built
1136,./audio_data/voxforge/anonymous-20120427-msw/wav/a0061.wav,female,48000,American English,VoxForge,laptop built
1137,./audio_data/voxforge/anonymous-20080621-gtr/wav/a0448.wav,female,48000,American English,VoxForge,laptop built
1138,./audio_data/voxforge/aileen-20080831-qwt/wav/b0193.wav,female,48000,American English,VoxForge,headset mic
1139,./audio_data/voxforge/anonymous-20100311-sdi/wav/b0503.wav,female,48000,American English,VoxForge,usb headset mic
1140,./audio_data/voxforge/anonymous-20090902-aku/wav/b0146.wav,female,48000,American English,VoxForge,laptop built
1141,./audio_data/voxforge/Michelle-20131029-oxi/wav/a0436.wav,female,48000,American English,VoxForge,usb desktop boom mic
1142,./audio_data/voxforge/anonymous-20090902-aad/wav/b0153.wav,female,48000,American English,VoxForge,laptop built
1143,./audio_data/voxforge/Melissa-20081211-apn/wav/b0298.wav,female,48000,American English,VoxForge,laptop built
1144,./audio_data/voxforge/anonymous-20171019-xvx/wav/en-1169.wav,female,48000,American English,VoxForge,laptop built
1145,./audio_data/voxforge/anonymous-20111021-emo/wav/a0369.wav,female,48000,American English,VoxForge,laptop built
1146,./audio_data/voxforge/anonymous-20101110-wkc/wav/a0184.wav,female,48000,American English,VoxForge,usb headset mic
1147,./audio_data/voxforge/anonymous-20150227-gzc/wav/b0064.wav,female,48000,American English,VoxForge,desktop boom mic
1148,./audio_data/voxforge/anonymous-20120219-qvz/wav/b0271.wav,female,48000,American English,VoxForge,laptop built
1149,./audio_data/voxforge/anonymous-20140308-uoq/wav/a0187.wav,female,48000,American English,VoxForge,headset mic
1150,./audio_data/voxforge/Melissa-20081211-mov/wav/b0309.wav,female,48000,American English,VoxForge,laptop built
1151,./audio_data/voxforge/sarah-20140107-uoq/wav/b0163.wav,female,48000,American English,VoxForge,headset mic
1152,./audio_data/voxforge/sarah-20140107-uoq/wav/b0161.wav,female,48000,American English,VoxForge,headset mic
1153,./audio_data/voxforge/anonymous-20110826-ooy/wav/a0391.wav,female,48000,American English,VoxForge,usb headset mic
1154,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0445.wav,female,48000,American English,VoxForge,laptop built
1155,./audio_data/voxforge/Anniepoo-20140308-zwy/wav/b0499.wav,female,48000,American English,VoxForge,headset mic
1156,./audio_data/voxforge/anonymous-20171019-bts/wav/en-0621.wav,female,48000,American English,VoxForge,laptop built
1157,./audio_data/voxforge/anonymous-20120302-zyn/wav/a0346.wav,female,48000,American English,VoxForge,laptop built
