,filename,gender,sampling_rate,dialect,source,mic_type,librosa_mean,librosa_med,parselmouth_mean,parselmouth_med,pyreaper_mean,pyreaper_med
1160,./audio_data/voxforge/anonymous-20090917-xwg/wav/b0326.wav,female,48000,American English,VoxForge,laptop built,178.73326225823746,173.52918104210445,180.72182873310857,176.47563142196898,179.87730407714844,175.18247985839844
1161,./audio_data/voxforge/sarah-20140326-sev/wav/a0039.wav,female,48000,American English,VoxForge,laptop built,169.6690044105033,158.21045677717683,161.22183793286106,156.5000172759246,157.2178192138672,156.35179138183594
1162,./audio_data/voxforge/anonymous-20111121-quz/wav/a0285.wav,female,48000,American English,VoxForge,headset mic,258.66285531674924,255.5333556217653,266.7418079076648,265.40019713429456,272.1636047363281,264.4648132324219
1163,./audio_data/voxforge/anonymous-20110907-cgh/wav/a0544.wav,female,48000,American English,VoxForge,usb headset mic,223.43926318253344,214.87708272009507,224.7364285003434,216.80407554031294,214.62005615234375,213.8095245361328
1164,./audio_data/voxforge/Melissa-20081211-mov/wav/b0312.wav,female,48000,American English,VoxForge,laptop built,191.19004029194653,190.3311404729313,191.1539861581523,189.90048856621573,191.57025146484375,190.4761962890625
1165,./audio_data/voxforge/anonymous-20090917-dcv/wav/a0512.wav,female,48000,American English,VoxForge,laptop built,189.2640920491026,187.0613654014066,180.75427793667217,176.3137680490146,176.6267547607422,173.2852020263672
1166,./audio_data/voxforge/anonymous-20120922-ydr/wav/a0246.wav,female,48000,American English,VoxForge,laptop built,235.64709396685234,228.9731271349986,235.2459499414822,228.17530951592076,226.98641967773438,225.35211181640625
1167,./audio_data/voxforge/anonymous-20160104-sjd/wav/a0156.wav,female,48000,American English,VoxForge,laptop built,198.674842662553,187.0613654014066,198.28230479828233,187.786097058619,193.6886749267578,186.0465087890625
1168,./audio_data/voxforge/sarah-20140326-csv/wav/b0136.wav,female,48000,American English,VoxForge,laptop built,178.98819919770023,180.16902148765735,189.1077373185681,181.8212068076383,170.89971923828125,166.6666717529297
1169,./audio_data/voxforge/lindavg-20081007-wyi/wav/a0500.wav,female,48000,American English,VoxForge,headset mic,143.65322211766704,161.44218887785712,211.97874870235916,206.69906303007687,201.5491485595703,193.5483856201172
1170,./audio_data/voxforge/Anniepoo-20140308-byi/wav/rb-25.wav,female,48000,American English,VoxForge,headset mic,123.4852738615989,108.68691707750624,123.19733547764653,107.71405685122973,109.54795837402344,101.47991180419922
1171,./audio_data/voxforge/KnitGirl-20071113-dil/wav/b0267.wav,female,48000,American English,VoxForge,,222.95000521957513,221.17346184722248,210.60504080865317,217.61257705880976,200.56150817871094,214.2857208251953
1172,./audio_data/voxforge/tandraericson-20140831-pdr/wav/a0203.wav,female,48000,American English,VoxForge,laptop built,226.52642330642516,217.37383415501247,201.27714692943803,211.02360703073091,186.8274383544922,201.68067932128906
1173,./audio_data/voxforge/sfauzia-20100731-cqd/wav/a0312.wav,female,48000,American English,VoxForge,studio mic,268.0165960194887,263.0210544784999,265.37365446066076,263.27730719649463,262.8759765625,259.45947265625
1174,./audio_data/voxforge/anonymous-20111121-quz/wav/a0276.wav,female,48000,American English,VoxForge,headset mic,245.99953893941318,239.8022103323442,247.68909674897952,240.49200466504678,245.47409057617188,238.80596923828125
1175,./audio_data/voxforge/tdor-20131029-pyx/wav/b0203.wav,female,48000,American English,VoxForge,usb desktop boom mic,256.34655673669926,252.59830469993753,248.05664154974653,249.81269165582464,247.8662872314453,250.0
1176,./audio_data/voxforge/Anniepoo-20140308-cqj/wav/a0117.wav,female,48000,American English,VoxForge,headset mic,124.41043242063385,124.84848285663055,127.16349457591879,130.4759631024442,122.32672119140625,118.51851654052734
1177,./audio_data/voxforge/anonymous-20150227-gzc/wav/b0068.wav,female,48000,American English,VoxForge,desktop boom mic,255.8781359634265,245.40732129724032,254.52197204600495,244.51904768714599,252.33258056640625,243.65481567382812
1178,./audio_data/voxforge/apdsqueaky-20151112-nij/wav/b0206.wav,female,48000,American English,VoxForge,usb desktop boom mic,232.05861146774765,225.0395058615972,233.65121271367838,225.77159042255872,215.0224609375,220.18348693847656
1179,./audio_data/voxforge/anonymous-20110424-pzj/wav/a0204.wav,female,48000,American English,VoxForge,laptop built,141.94079192340772,93.26133415449755,224.13021382259825,219.01355521098483,214.2364959716797,215.73143005371094
1180,./audio_data/voxforge/lindavg-20081007-cqp/wav/rb-20.wav,female,48000,American English,VoxForge,headset mic,156.4640604945563,171.53602840047625,184.7597168700867,186.9737400727816,177.7660675048828,181.81817626953125
1181,./audio_data/voxforge/anonymous-20100604-qub/wav/b0165.wav,female,48000,American English,VoxForge,laptop built,227.33819747241293,213.63948179230545,220.94960358138727,212.86045722639813,220.3351287841797,212.38937377929688
1182,./audio_data/voxforge/anonymous-20120410-thd/wav/b0065.wav,female,48000,American English,VoxForge,headset mic,106.07488939136226,65.0,181.39905337829563,191.33214045793068,184.4113311767578,186.7704315185547
1183,./audio_data/voxforge/anonymous-20110424-pzj/wav/a0205.wav,female,48000,American English,VoxForge,laptop built,130.54924899676354,91.39443895545271,252.83765496630977,249.46053960714687,290.4854431152344,275.862060546875
1184,./audio_data/voxforge/kendallykay-20110524-qyf/wav/a0476.wav,female,48000,American English,VoxForge,laptop built,165.4961902191439,161.44218887785712,160.8724874891198,159.1408951311201,124.58753204345703,129.729736328125
1185,./audio_data/voxforge/anonymous-20171019-ylc/wav/en-0900.wav,female,48000,American English,VoxForge,laptop built,165.20570083086253,199.33268480704808,247.02050354058048,237.63174380292287,247.6710662841797,233.57803344726562
1186,./audio_data/voxforge/lindavg-20081007-heh/wav/b0344.wav,female,48000,American English,VoxForge,headset mic,146.03467393691605,164.26414863182578,180.36260676840246,173.54088295075573,177.53411865234375,173.2852020263672
1187,./audio_data/voxforge/anonymous-20090902-aad/wav/b0152.wav,female,48000,American English,VoxForge,laptop built,178.16570711207274,178.0996037738115,179.0713278960722,180.42293367411406,178.1117401123047,179.10447692871094
1188,./audio_data/voxforge/anonymous-20090618-emm/wav/rb-36.wav,female,48000,American English,VoxForge,desktop boom mic,161.29496766442617,154.59692495035372,163.25104303535323,155.76224145371117,155.0910186767578,151.4195556640625
1189,./audio_data/voxforge/allison-20120707-ogo/wav/a0060.wav,female,48000,American English,VoxForge,headset mic,171.44506151432242,161.01889618791307,170.44554819475397,137.18132102134766,144.8894500732422,113.20755004882812
1190,./audio_data/voxforge/anonymous-20140104-wcg/wav/b0433.wav,female,48000,American English,VoxForge,laptop built,223.6761469816852,224.3914397725615,229.38796687079608,227.65451241039125,192.49789428710938,215.24664306640625
1191,./audio_data/voxforge/anonymous-20160104-sjd/wav/a0149.wav,female,48000,American English,VoxForge,laptop built,208.40093400591286,199.33268480704808,201.20726442286536,195.10983796549164,196.08822631835938,193.5483856201172
1192,./audio_data/voxforge/anonymous-20101030-emu/wav/a0198.wav,female,48000,American English,VoxForge,laptop built,121.69122664421937,97.95413429584742,127.80063553822333,98.00055441159293,179.49606323242188,178.43865966796875
1193,./audio_data/voxforge/anonymous-20120410-thd/wav/b0062.wav,female,48000,American English,VoxForge,headset mic,97.1795538921667,65.0,165.4202689650702,169.5128811656648,172.00042724609375,173.2852020263672
1194,./audio_data/voxforge/bjb-20120409-cao/wav/b0274.wav,female,48000,Canadian English,VoxForge,desktop boom mic,198.02154475623584,192.54268179725335,197.9020258586115,191.91414899761503,199.78834533691406,190.4761962890625
1195,./audio_data/voxforge/anonymous-20110709-hjc/wav/b0444.wav,female,48000,American English,VoxForge,laptop built,180.02265907884657,172.52972650401387,194.47373071512266,176.23316607270928,190.51995849609375,175.18247985839844
1196,./audio_data/voxforge/anonymous-20110424-pzj/wav/a0202.wav,female,48000,American English,VoxForge,laptop built,162.4406053414962,179.64867439581087,205.70154004082445,203.58364524788396,217.2511749267578,206.89654541015625
1197,./audio_data/voxforge/anonymous-20111121-qqi/wav/b0453.wav,female,48000,American English,VoxForge,headset mic,263.2757545458272,260.0,262.3961379665708,259.9562587595455,241.99191284179688,248.7046661376953
1198,./audio_data/voxforge/lindavg-20081007-oyi/wav/a0358.wav,female,48000,American English,VoxForge,headset mic,144.78249972618715,153.70651218352927,209.45887080200788,197.3786817965952,189.5089111328125,182.50950622558594
1199,./audio_data/voxforge/anonymous-20111121-qqi/wav/b0452.wav,female,48000,American English,VoxForge,headset mic,260.85010806879126,254.06159179290393,274.3207508015634,283.3818161710904,287.6959228515625,290.9090881347656
1200,./audio_data/voxforge/anonymous-20100820-qnp/wav/b0081.wav,female,48000,American English,VoxForge,laptop built,218.072334649694,217.37383415501247,185.38064711789767,194.22462018687878,216.87637329101562,215.24664306640625
1201,./audio_data/voxforge/anonymous-20090514-lnt/wav/a0007.wav,female,48000,American English,VoxForge,headset mic,178.22801310707467,172.52972650401387,168.78751050986057,168.77619064005262,155.8618621826172,165.51724243164062
1202,./audio_data/voxforge/glendat-20110921-epe/wav/b0219.wav,female,48000,American English,VoxForge,headset mic,198.08785802443933,203.99186545315516,158.58431482104433,158.86499937911398,177.22300720214844,169.61131286621094
1203,./audio_data/voxforge/anonymous-20110826-ooy/wav/a0393.wav,female,48000,American English,VoxForge,usb headset mic,230.45612563203872,225.0395058615972,230.9606125383879,224.41385980825416,230.2005615234375,224.299072265625
1204,./audio_data/voxforge/anonymous-20100731-xsj/wav/a0460.wav,female,48000,American English,VoxForge,laptop built,277.0457250431497,281.8989862783688,275.524157793072,279.5860176320262,273.3130798339844,277.4566345214844
1205,./audio_data/voxforge/anonymous-20111230-bqh/wav/a0458.wav,female,48000,American English,VoxForge,laptop built,127.77744904645154,94.07250043362458,188.3762899806284,198.26029807223233,186.1735076904297,197.93899536132812
1206,./audio_data/voxforge/TLC-20091027-ysp/wav/a0027.wav,female,48000,American English,VoxForge,laptop built,210.0175344841,221.17346184722248,199.5105147884775,203.43240171573726,185.85023498535156,181.81817626953125
1207,./audio_data/voxforge/anonymous-20101207-wit/wav/a0359.wav,female,48000,American English,VoxForge,headset mic,197.047671756364,195.90826859169485,192.69871696571113,194.4310177190854,192.20816040039062,194.3319854736328
1208,./audio_data/voxforge/anonymous-20100125-dlh/wav/b0215.wav,female,48000,American English,VoxForge,laptop built,118.36637309676351,67.48712998222598,155.044577974601,171.1549172762934,142.50047302246094,166.0899658203125
1209,./audio_data/voxforge/apdsqueaky-20151112-wjo/wav/a0566.wav,female,48000,American English,VoxForge,usb desktop boom mic,228.43631020449516,219.8995964441766,226.61030310485836,219.1258813239732,225.74346923828125,219.17808532714844
1210,./audio_data/voxforge/anonymous-20100806-egq/wav/rp-08.wav,female,48000,Canadian English,VoxForge,laptop built,238.95452875222838,235.68255189130872,207.69330337402027,217.85894285896035,211.79075622558594,217.19456481933594
1211,./audio_data/voxforge/anonymous-20100504-exh/wav/a0414.wav,female,48000,American English,VoxForge,headset mic,174.96354685450905,196.4757111190233,180.2977031423374,197.5975100713859,180.08180236816406,195.91836547851562
1212,./audio_data/voxforge/anonymous-20081026-eot/wav/a0442.wav,female,48000,American English,VoxForge,laptop built,196.3478852375577,189.23491376948436,163.88394917908326,182.1716918344436,191.2095947265625,187.5
1213,./audio_data/voxforge/anonymous-20120922-dsx/wav/a0234.wav,female,48000,American English,VoxForge,laptop built,257.0919749523011,269.16888019875813,255.14464417677533,267.3234618047294,217.20875549316406,255.31915283203125
1214,./audio_data/voxforge/lindavg-20081007-cqp/wav/rb-24.wav,female,48000,American English,VoxForge,headset mic,141.26854506667635,159.12696062960518,194.02997811435966,193.99134745203406,184.78091430664062,188.97637939453125
1215,./audio_data/voxforge/anonymous-20171019-xvx/wav/en-1168.wav,female,48000,American English,VoxForge,laptop built,200.20005411763304,233.65031358796176,237.14772636309075,239.94826772693773,236.0841064453125,237.62376403808594
1216,./audio_data/voxforge/sfauzia-20100731-nyj/wav/b0097.wav,female,48000,American English,VoxForge,laptop built,236.3287021904332,225.69132615929473,221.2690277231825,224.7660228606265,235.2416534423828,226.41510009765625
1217,./audio_data/voxforge/anonymous-20111121-quz/wav/a0283.wav,female,48000,American English,VoxForge,headset mic,257.1679441361151,266.0772119191614,266.28824679870024,281.8489822260222,270.53631591796875,282.3529357910156
1218,./audio_data/voxforge/anonymous-20110826-tux/wav/b0222.wav,female,48000,American English,VoxForge,usb headset mic,251.35810470765793,232.97550689710764,251.37064957546986,234.00893385422398,244.48912048339844,228.57142639160156
1219,./audio_data/voxforge/anonymous-20090917-frf/wav/ar-16.wav,female,48000,American English,VoxForge,laptop built,169.62355335359177,159.12696062960518,170.01006863803002,159.3680713395434,160.2627716064453,152.38095092773438
1220,./audio_data/voxforge/anonymous-20090902-aad/wav/b0155.wav,female,48000,American English,VoxForge,laptop built,182.78921079666492,183.84776310850236,180.74522674134687,183.53392006869595,179.29315185546875,182.85780334472656
1221,./audio_data/voxforge/Chandri-20090902-rpp/wav/b0429.wav,female,48000,Canadian English,VoxForge,headset mic,125.22223915377577,136.93921911669494,136.286226826523,147.57055181478842,157.0528106689453,166.6666717529297
1222,./audio_data/voxforge/anonymous-20171019-nwf/wav/en-0777.wav,female,48000,American English,VoxForge,laptop built,174.95593573082408,204.58954775967152,246.0885232031823,239.13187698372087,241.90272521972656,236.4532012939453
1223,./audio_data/voxforge/aileen-20080831-iqs/wav/a0041.wav,female,48000,American English,VoxForge,headset mic,165.84132718576979,182.78887791090543,203.5973549129779,199.68044575418998,197.26882934570312,192.77108764648438
1224,./audio_data/voxforge/anonymous-20171019-hmr/wav/en-0243.wav,female,48000,American English,VoxForge,laptop built,187.82023402138012,223.74710626953689,248.03678770525948,235.88595452427714,237.86436462402344,230.76922607421875
1225,./audio_data/voxforge/anonymous-20090902-aku/wav/b0144.wav,female,48000,American English,VoxForge,laptop built,199.36480682510896,197.04315364635175,197.3493347017507,195.99266326679773,196.083251953125,195.91836547851562
1226,./audio_data/voxforge/Melissa-20081211-ehn/wav/b0381.wav,female,48000,American English,VoxForge,laptop built,194.40518266464463,195.90826859169485,195.20524089145448,196.32477057220797,190.53289794921875,192.0
1227,./audio_data/voxforge/lindavg-20081007-trz/wav/a0264.wav,female,48000,American English,VoxForge,headset mic,151.20954419186717,180.68936857950385,209.50565250185505,211.44533446703062,199.93540954589844,197.93899536132812
1228,./audio_data/voxforge/tandraericson-20140831-rjx/wav/a0288.wav,female,48000,American English,VoxForge,laptop built,200.5144020435312,198.18461302324906,199.05603931918722,196.2883957631592,185.90716552734375,185.32818603515625
1229,./audio_data/voxforge/Anniepoo-20140308-byi/wav/rb-23.wav,female,48000,American English,VoxForge,headset mic,123.24485193078829,121.9969395672486,124.30718508409993,119.45069347698944,111.6629409790039,110.85449981689453
1230,./audio_data/voxforge/anonymous-20100716-lmq/wav/b0042.wav,female,48000,American English,VoxForge,headset mic,202.86952158869462,199.33268480704808,200.72043066573403,199.9548649841884,196.02964782714844,198.34710693359375
1231,./audio_data/voxforge/lindavg-20081007-adc/wav/b0134.wav,female,48000,American English,VoxForge,headset mic,132.74207131372464,66.90576151473996,201.1753685211076,205.374539710266,197.9151153564453,201.68067932128906
1232,./audio_data/voxforge/anonymous-20090917-xwg/wav/b0329.wav,female,48000,American English,VoxForge,laptop built,184.63575389445734,171.53602840047625,183.65149705764114,171.93590332453638,184.7482452392578,172.661865234375
1233,./audio_data/voxforge/anonymous-20121211-qbw/wav/a0163.wav,female,48000,American English,VoxForge,usb headset mic,181.33968974686547,183.84776310850236,173.4972716524013,183.2388960321802,169.963623046875,178.77157592773438
1234,./audio_data/voxforge/tandraericson-20140831-pdr/wav/a0204.wav,female,48000,American English,VoxForge,laptop built,198.76977512179872,183.31832050970388,187.91543308492183,180.5445977357133,180.41879272460938,178.43865966796875
1235,./audio_data/voxforge/tdor-20131029-hdz/wav/b0190.wav,female,48000,American English,VoxForge,usb desktop boom mic,258.6917358711556,255.5333556217653,255.95832151102547,254.40106030702182,245.39170837402344,252.63157653808594
1236,./audio_data/voxforge/anonymous-20110323-vro/wav/a0440.wav,female,48000,Canadian English,VoxForge,usb headset mic,230.63337138239729,228.9731271349986,223.9650451406038,227.5577318768493,171.23976135253906,218.18182373046875
1237,./audio_data/voxforge/becz03-20121205-yzd/wav/b0071.wav,female,48000,American English,VoxForge,laptop built,191.49190309419137,185.98397121658357,182.44757607418993,182.5038085591562,152.13780212402344,175.8241729736328
1238,./audio_data/voxforge/anonymous-20120302-whq/wav/a0085.wav,female,48000,American English,VoxForge,laptop built,227.97079979960887,220.53652914569955,212.6546617328765,219.04254324452717,156.43995666503906,204.2553253173828
1239,./audio_data/voxforge/tandraericson-20140831-gbu/wav/b0462.wav,female,48000,American English,VoxForge,laptop built,200.04404708358072,199.33268480704808,195.65168738426806,198.40658558378607,195.46527099609375,195.1219482421875
1240,./audio_data/voxforge/anonymous-20081026-eot/wav/a0446.wav,female,48000,American English,VoxForge,laptop built,194.15429153834583,192.54268179725335,170.1328042311257,185.8523622096308,176.24948120117188,186.7704315185547
1241,./audio_data/voxforge/Velvet-20131027-fdf/wav/b0230.wav,female,48000,American English,VoxForge,usb headset mic,154.52629896277156,154.59692495035372,157.19635156172814,154.9524415028787,154.394775390625,154.83871459960938
1242,./audio_data/voxforge/anonymous-20121211-qbw/wav/a0161.wav,female,48000,American English,VoxForge,usb headset mic,187.11726035180564,187.0613654014066,175.50429562143444,184.26074019029875,162.69342041015625,182.50950622558594
1243,./audio_data/voxforge/anonymous-20171019-nwf/wav/en-0775.wav,female,48000,American English,VoxForge,laptop built,128.14890684903742,65.0,256.98505179022555,255.57820499545335,260.4324035644531,251.30889892578125
1244,./audio_data/voxforge/apdsqueaky-20151112-gfd/wav/b0492.wav,female,48000,American English,VoxForge,usb desktop boom mic,214.82194324600857,212.40900892134297,215.04272849249418,212.7094066551017,207.7840118408203,212.38937377929688
1245,./audio_data/voxforge/jlrice9673-20090625-len/wav/b0129.wav,female,48000,American English,VoxForge,headset mic,211.1141388848614,206.36213675586595,210.0445993725627,204.98851022107272,197.64366149902344,202.53164672851562
1246,./audio_data/voxforge/aileen-20080831-iqs/wav/a0037.wav,female,48000,American English,VoxForge,headset mic,170.84004136854233,188.14500086724917,202.1748371581785,195.96988978998246,198.90126037597656,193.5483856201172
1247,./audio_data/voxforge/anonymous-20140308-uoq/wav/a0191.wav,female,48000,American English,VoxForge,headset mic,151.65400796135916,140.13768379557115,147.4935447857459,129.41415240636871,138.2880859375,126.31578826904297
1248,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0108.wav,female,48000,American English,VoxForge,usb desktop boom mic,237.0153327849585,222.45470667747657,235.2381586658907,221.0742307585496,225.0487823486328,217.19456481933594
1249,./audio_data/voxforge/Melissa-20081211-apn/wav/b0295.wav,female,48000,American English,VoxForge,laptop built,189.32792083028116,184.9127823656466,182.6828838157231,182.8758057150191,186.09349060058594,183.2061004638672
1250,./audio_data/voxforge/anonymous-20090917-dcv/wav/a0510.wav,female,48000,American English,VoxForge,laptop built,173.88810189818597,158.21045677717683,169.27046962074382,152.85327119128186,163.34011840820312,147.6923065185547
1251,./audio_data/voxforge/anonymous-20090902-aad/wav/b0150.wav,female,48000,American English,VoxForge,laptop built,185.6389661037423,183.84776310850236,185.7865783088356,184.01092870615122,184.1193389892578,183.2061004638672
1252,./audio_data/voxforge/anonymous-20101207-wit/wav/a0356.wav,female,48000,American English,VoxForge,headset mic,186.13022068307626,195.90826859169485,179.94399534848247,193.52239392409416,177.50416564941406,191.2350616455078
1253,./audio_data/voxforge/anonymous-20100311-sdi/wav/b0505.wav,female,48000,American English,VoxForge,usb headset mic,102.33904081055853,65.0,169.9095170617009,163.52062163937353,169.6175537109375,164.10304260253906
1254,./audio_data/voxforge/becz03-20121205-xvx/wav/a0144.wav,female,48000,American English,VoxForge,laptop built,203.63870148906486,198.18461302324906,195.80239883953868,186.92139056900692,190.9220428466797,182.16384887695312
1255,./audio_data/voxforge/anonymous-20090917-dcv/wav/a0517.wav,female,48000,American English,VoxForge,laptop built,195.84054264971357,193.10037600160234,192.12504336262276,182.27198988023582,183.5928192138672,175.8241729736328
1256,./audio_data/voxforge/shellemie-20121114-zmz/wav/b0319.wav,female,48000,American English,VoxForge,desktop boom mic,187.11747679000584,182.78887791090543,186.64044883565805,184.21647328369212,173.6964874267578,181.81817626953125
1257,./audio_data/voxforge/anonymous-20090917-ztw/wav/b0152.wav,female,48000,American English,VoxForge,laptop built,146.6768916669896,146.76537262479707,142.27142619073675,142.6995472430216,138.666748046875,142.4332275390625
1258,./audio_data/voxforge/anonymous-20130224-nwg/wav/a0251.wav,female,48000,American English,VoxForge,headset mic,210.25287982098573,211.18562305262122,205.68317541386023,209.68854769060707,205.7266082763672,209.6069793701172
1259,./audio_data/voxforge/almotter-20110721-yaa/wav/b0020.wav,female,48000,American English,VoxForge,usb headset mic,169.6831347281471,173.52918104210445,176.84058170954305,176.28186565538,174.55386352539062,173.9130401611328
1260,./audio_data/voxforge/anonymous-20110214-lko/wav/b0156.wav,female,48000,American English,VoxForge,laptop built,158.68125016486286,162.3774139638918,160.4248956361417,165.55361895140913,159.55783081054688,164.94845581054688
1261,./audio_data/voxforge/anonymous-20101110-wkc/wav/a0187.wav,female,48000,American English,VoxForge,usb headset mic,164.1991566754656,183.84776310850236,178.2709898678763,187.58037394802108,168.67953491210938,176.4705810546875
1262,./audio_data/voxforge/glendat-20110921-epe/wav/b0224.wav,female,48000,American English,VoxForge,headset mic,154.37377027775923,161.90845090664698,171.35647650828838,166.79217357014699,145.3357696533203,153.35462951660156
1263,./audio_data/voxforge/tandraericson-20140831-eem/wav/a0484.wav,female,48000,American English,VoxForge,laptop built,265.5606440074667,298.66157229922914,240.9830404253194,244.66134734075547,208.19688415527344,193.5483856201172
1264,./audio_data/voxforge/ShellyTerrell-20101007-fzt/wav/a0157.wav,female,48000,American English,VoxForge,laptop built,212.9418399833896,206.36213675586595,206.7991666853812,202.17631910406848,201.07965087890625,202.53164672851562
1265,./audio_data/voxforge/anonymous-20171019-ylc/wav/en-0899.wav,female,48000,American English,VoxForge,laptop built,220.74222590453513,254.79747370733463,263.0258839239194,268.1500053334378,270.3116760253906,269.6629333496094
1266,./audio_data/voxforge/monapdx-20130329-vsa/wav/a0216.wav,female,48000,American English,VoxForge,usb headset mic,121.37761096244336,65.18827058470524,189.1609677905051,189.3538200802281,182.62010192871094,185.32818603515625
1267,./audio_data/voxforge/anonymous-20090917-dcv/wav/a0518.wav,female,48000,American English,VoxForge,laptop built,182.74566934582745,174.53442536143424,185.3390285385034,175.8452838237653,186.18685913085938,177.44976806640625
1268,./audio_data/voxforge/anonymous-20090917-mvg/wav/b0169.wav,female,48000,American English,VoxForge,laptop built,149.76009986173037,145.07962854192903,149.10294107100702,145.11158009068907,150.10995483398438,146.11904907226562
1269,./audio_data/voxforge/anonymous-20171019-bts/wav/en-0619.wav,female,48000,American English,VoxForge,laptop built,203.2923408650564,231.63366671648822,263.856704363801,259.9968576875624,252.6539764404297,253.29991149902344
1270,./audio_data/voxforge/anonymous-20090917-puz/wav/ar-06.wav,female,48000,American English,VoxForge,laptop built,184.90412375736275,178.6139741695516,183.7024428501357,177.9966937820402,178.64768981933594,174.5454559326172
1271,./audio_data/voxforge/anonymous-20130208-fvq/wav/rb-03.wav,female,48000,American English,VoxForge,laptop built,208.40887628345558,198.18461302324906,202.08897915991545,194.51302936505533,205.4884033203125,195.1219482421875
1272,./audio_data/voxforge/Anniepoo-20140308-xot/wav/b0176.wav,female,48000,American English,VoxForge,headset mic,151.53940402944613,149.76831520745972,157.39418933307948,147.87470154507747,136.82261657714844,134.07821655273438
1273,./audio_data/voxforge/anonymous-20160104-pdj/wav/a0513.wav,female,48000,American English,VoxForge,laptop built,205.37854445114937,205.1735783080468,199.14268061554557,204.66839792647255,203.16134643554688,200.83682250976562
1274,./audio_data/voxforge/apdsqueaky-20151112-cmp/wav/b0404.wav,female,48000,American English,VoxForge,usb desktop boom mic,211.52688814404442,199.33268480704808,211.5365501900628,199.00891938931494,211.4659423828125,198.34710693359375
1275,./audio_data/voxforge/anonymous-20090917-aiu/wav/b0035.wav,female,48000,American English,VoxForge,laptop built,172.9170215355938,157.29923159850804,167.70734173153838,156.8932569128338,161.6015625,152.38095092773438
1276,./audio_data/voxforge/anonymous-20110709-hjc/wav/b0443.wav,female,48000,American English,VoxForge,laptop built,207.20466955813447,200.48740730303228,206.54616285078052,203.2197479111052,187.87306213378906,189.72332763671875
1277,./audio_data/voxforge/sakurairo-20120315-pit/wav/b0271.wav,female,48000,American English,VoxForge,headset mic,203.36545328473036,225.0395058615972,220.54102078697716,226.46807935735316,207.7640380859375,225.35211181640625
1278,./audio_data/voxforge/anonymous-20090917-xwg/wav/b0323.wav,female,48000,American English,VoxForge,laptop built,188.78449860209227,185.98397121658357,185.4585485865667,181.51984414755447,179.09024047851562,178.43865966796875
1279,./audio_data/voxforge/ETT-20090329-typ/wav/a0412.wav,female,48000,American English,VoxForge,laptop built,115.32102801423738,112.51975293079859,115.62235875780384,112.87058428951912,114.54495239257812,111.88811492919922
1280,./audio_data/voxforge/almotter-20110721-yaa/wav/b0024.wav,female,48000,American English,VoxForge,usb headset mic,145.98360875738678,157.75484418784242,155.7343437391136,161.0280996004683,151.23085021972656,161.07382202148438
1281,./audio_data/voxforge/anonymous-20121211-qbw/wav/a0160.wav,female,48000,American English,VoxForge,usb headset mic,187.28003865449477,195.90826859169485,186.8430311672613,195.2454428464905,175.15774536132812,192.0
1282,./audio_data/voxforge/anonymous-20090917-dgm/wav/a0545.wav,female,48000,American English,VoxForge,laptop built,169.14007911145598,172.52972650401387,168.81294489937804,171.26321098147142,168.66983032226562,172.661865234375
1283,./audio_data/voxforge/Anniepoo-20140308-nky/wav/b0072.wav,female,48000,American English,VoxForge,headset mic,133.77822568716465,129.62562754814059,131.842759512164,128.60649910264766,124.02130889892578,120.4518814086914
1284,./audio_data/voxforge/kristenwegner-20120217-gdx/wav/a0495.wav,female,48000,American English,VoxForge,laptop built,143.59791389346648,145.9200662802185,146.17883163957558,145.57664009045243,140.2656707763672,145.4545440673828
1285,./audio_data/voxforge/anonymous-20111121-zht/wav/a0001.wav,female,48000,American English,VoxForge,headset mic,256.24250988405043,258.50251019256234,251.07230443382875,256.8188834114381,238.6044464111328,255.31915283203125
1286,./audio_data/voxforge/apdsqueaky-20151112-nij/wav/b0203.wav,female,48000,American English,VoxForge,usb desktop boom mic,243.58272596079055,239.11163078277934,244.2687201941793,241.38741666278725,243.95355224609375,240.0
1287,./audio_data/voxforge/anonymous-20140104-wcg/wav/b0438.wav,female,48000,American English,VoxForge,laptop built,247.59388897893774,234.3251202788159,238.60595218566965,232.73764902902323,217.1346893310547,223.2558135986328
1288,./audio_data/voxforge/Anniepoo-20140308-zwy/wav/b0497.wav,female,48000,American English,VoxForge,headset mic,112.62649736676642,109.9497982220883,124.44954867999148,115.37685099088222,114.56159973144531,110.3448257446289
1289,./audio_data/voxforge/aileen-20080831-iqs/wav/a0033.wav,female,48000,American English,VoxForge,headset mic,184.5358057114458,202.8169587634771,216.83752091467247,210.93754907650776,204.123046875,202.53164672851562
1290,./audio_data/voxforge/Anniepoo-20140308-fcp/wav/a0067.wav,female,48000,American English,VoxForge,headset mic,153.1078170400274,140.9494931391844,146.8717664878393,134.30276831802587,150.83871459960938,129.729736328125
1291,./audio_data/voxforge/jlrice9673-20090623-dfl/wav/rb-06.wav,female,48000,American English,VoxForge,headset mic,199.96068029218972,197.04315364635175,196.8216739090399,195.4101323094508,149.31849670410156,189.72332763671875
1292,./audio_data/voxforge/aileen-20080831-sgd/wav/b0067.wav,female,48000,American English,VoxForge,headset mic,177.8457926280127,193.6580702059513,212.09440276863566,206.41602136586482,210.37425231933594,205.12820434570312
