,filename,gender,sampling_rate,dialect,source,mic_type,pitch,intonation,f1_diff,f2_diff,duration
995,./audio_data/voxforge/anonymous-20090902-hct/wav/b0439.wav,female,48000,American English,VoxForge,laptop built,200.39452038892136,60.573740255039006,15.389108511117788,-29.038330078125,7.125
996,./audio_data/voxforge/anonymous-20090415-ocs/wav/b0368.wav,female,48000,American English,VoxForge,headset mic,197.51599230197635,10.708456087155485,-21.996509552001957,-57.28521728515625,4.125
997,./audio_data/voxforge/anonymous-20110227-cbf/wav/b0054.wav,female,48000,American English,VoxForge,laptop built,166.29944252611085,23.44539002925697,-34.667306082589285,142.23057338169642,4.375
998,./audio_data/voxforge/niimarra-20101103-lzw/wav/b0339.wav,female,48000,American English,VoxForge,laptop built,202.33056213750123,48.72086676317217,-32.691156005859376,-285.015576171875,5.625
999,./audio_data/voxforge/anonymous-20090321-woy/wav/a0228.wav,female,48000,Canadian English,VoxForge,headset mic,248.81865187739692,84.44104337399476,-69.48340352376302,151.77315266927084,3.875
1000,./audio_data/voxforge/lindavg-20081007-adc/wav/b0135.wav,female,48000,American English,VoxForge,headset mic,238.35003655963484,92.22745892843572,12.5626220703125,266.6014811197917,3.5
1001,./audio_data/voxforge/lindavg-20081007-ahj/wav/b0331.wav,female,48000,American English,VoxForge,headset mic,185.44746561784,32.372017008434355,-67.31666056315105,177.4371134440104,3.5
1002,./audio_data/voxforge/KnitGirl-20071113-dil/wav/b0271.wav,female,48000,American English,VoxForge,,286.97829672575216,120.71122587104084,181.88715616861975,-13.39959716796875,4.375
1003,./audio_data/voxforge/tandraericson-20140831-kfr/wav/b0312.wav,female,48000,American English,VoxForge,laptop built,187.64940034715377,44.7737256180765,-102.92506408691406,-18.863311767578125,6.0
1004,./audio_data/voxforge/lindavg-20081007-cqp/wav/rb-26.wav,female,48000,American English,VoxForge,headset mic,208.65248664728875,74.22389806435028,9.120758056640623,58.44818670099432,4.75
1005,./audio_data/voxforge/anonymous-20171019-jov/wav/en-0117.wav,female,48000,American English,VoxForge,laptop built,273.00971876398097,85.46391099212151,-7.010177612304688,-110.23097446986608,6.510416666666667
1006,./audio_data/voxforge/anonymous-20090902-hct/wav/b0443.wav,female,48000,American English,VoxForge,laptop built,243.07248840265584,62.40816619590025,47.28326924641927,67.19413248697917,3.875
1007,./audio_data/voxforge/niimarra-20101103-lzw/wav/b0333.wav,female,48000,American English,VoxForge,laptop built,196.43449649991263,27.891925931347625,-127.02862548828124,210.005859375,5.5
1008,./audio_data/voxforge/tandraericson-20140831-kfr/wav/b0308.wav,female,48000,American English,VoxForge,laptop built,225.6052468426833,66.22267275211043,46.24688720703125,199.851806640625,4.25
1009,./audio_data/voxforge/anonymous-20100504-exh/wav/a0407.wav,female,48000,American English,VoxForge,headset mic,206.3272670498728,61.119507977258976,-65.50660632905506,-47.67826915922619,7.75
1010,./audio_data/voxforge/Anniepoo-20140308-cqj/wav/a0118.wav,female,48000,American English,VoxForge,headset mic,165.97414271984795,110.28653047095234,-47.35579299926758,-156.8352813720703,5.5
1011,./audio_data/voxforge/Melissa-20081211-apn/wav/b0297.wav,female,48000,American English,VoxForge,laptop built,175.5524409552366,42.14258615538677,21.5408935546875,-320.0810953776042,5.0
1012,./audio_data/voxforge/anonymous-20090917-aiu/wav/b0029.wav,female,48000,American English,VoxForge,laptop built,163.54109020500331,41.34188555888345,-11.51832071940104,-236.5057627360026,5.5
1013,./audio_data/voxforge/apdsqueaky-20151112-xve/wav/b0109.wav,female,48000,American English,VoxForge,usb desktop boom mic,232.24310274899037,81.01146692090865,47.95361709594727,-109.02076721191406,5.375
1014,./audio_data/voxforge/anonymous-20130208-fvq/wav/ar-21.wav,female,48000,American English,VoxForge,laptop built,211.8117613190591,48.51060959856663,43.29149921123798,59.35752516526442,8.75
1015,./audio_data/voxforge/anonymous-20120302-zyn/wav/a0338.wav,female,48000,American English,VoxForge,laptop built,234.23868967758847,40.00283895177487,42.82592010498047,79.69643147786458,4.0
1016,./audio_data/voxforge/anonymous-20121211-qbw/wav/a0156.wav,female,48000,American English,VoxForge,usb headset mic,213.5400709471055,68.20545370557019,103.71780395507812,-224.16232299804688,3.279145833333333
1017,./audio_data/voxforge/anonymous-20100716-lmq/wav/b0036.wav,female,48000,American English,VoxForge,headset mic,210.6236026859135,59.068753384323614,-135.96829223632812,-41.2434814453125,6.25
1018,./audio_data/voxforge/anonymous-20100504-exh/wav/a0411.wav,female,48000,American English,VoxForge,headset mic,206.93169702854368,104.00505898417812,48.607828776041664,-152.50262451171875,5.125
1019,./audio_data/voxforge/anonymous-20100125-dlh/wav/b0218.wav,female,48000,American English,VoxForge,laptop built,190.18781033319715,95.0666029605046,-28.26428985595703,73.13507080078125,4.0
1020,./audio_data/voxforge/niimarra-20101103-bgi/wav/a0115.wav,female,48000,American English,VoxForge,laptop built,177.11442283651274,52.13699807835966,-44.01769341362847,-81.00423177083333,6.5
1021,./audio_data/voxforge/allison-20120707-xik/wav/a0186.wav,female,48000,American English,VoxForge,headset mic,191.355422642365,73.72344225651328,53.26177215576172,-142.89862060546875,5.0
1022,./audio_data/voxforge/jlrice9673-20090623-agu/wav/a0257.wav,female,48000,American English,VoxForge,headset mic,205.850625620779,65.28723467492847,-85.08091354370117,86.99763488769531,3.625
1024,./audio_data/voxforge/sfauzia-20100731-nyj/wav/b0102.wav,female,48000,American English,VoxForge,laptop built,141.24122814395744,62.88268858164744,29.38085174560547,-138.0949249267578,3.328
1025,./audio_data/voxforge/anonymous-20080621-gtr/wav/a0444.wav,female,48000,American English,VoxForge,laptop built,192.6676419518303,46.90458804764814,5.7118072509765625,84.61716715494792,3.3487916666666666
1026,./audio_data/voxforge/anonymous-20171019-urm/wav/en-0785.wav,female,48000,American English,VoxForge,laptop built,306.3475699881102,95.15389092208412,-26.266973876953124,-138.42760009765624,5.859375
1028,./audio_data/voxforge/anonymous-20101105-cvd/wav/b0361.wav,female,48000,American English,VoxForge,laptop built,185.0372312958201,23.277303372563072,-23.15103912353516,60.10791015625,5.625
1029,./audio_data/voxforge/anonymous-20090321-woy/wav/a0227.wav,female,48000,Canadian English,VoxForge,headset mic,216.6668281971941,79.0403152957398,-69.220849609375,-223.97650146484372,5.375
1030,./audio_data/voxforge/lindavg-20081007-eym/wav/a0390.wav,female,48000,American English,VoxForge,headset mic,207.14077555776157,26.42888851319698,36.42828369140625,103.87060546875,3.0
1031,./audio_data/voxforge/jlrice9673-20090622-rxy/wav/a0232.wav,female,48000,American English,VoxForge,headset mic,177.7414966807693,63.43815850082693,3.025105794270833,84.19559733072917,3.25
1032,./audio_data/voxforge/anonymous-20090917-tgz/wav/ar-20.wav,female,48000,American English,VoxForge,laptop built,167.3488775340807,29.98082755942476,-32.488917759486604,-155.94850376674108,3.75
1033,./audio_data/voxforge/lindavg-20081007-eym/wav/a0395.wav,female,48000,American English,VoxForge,headset mic,228.9302295896792,59.12188660518377,70.66691335042317,-139.02937825520834,5.0
1034,./audio_data/voxforge/apdsqueaky-20151112-gfd/wav/b0488.wav,female,48000,American English,VoxForge,usb desktop boom mic,244.36100860610145,58.85557040209088,28.36043439592634,-42.60907854352679,5.625
1035,./audio_data/voxforge/anonymous-20090917-vwy/wav/b0305.wav,female,48000,American English,VoxForge,laptop built,170.45621070431534,37.93863496366833,-10.176016671316964,-30.316231863839285,5.5
1036,./audio_data/voxforge/anonymous-20090917-dcv/wav/a0511.wav,female,48000,American English,VoxForge,laptop built,169.68495805411902,51.62861332744393,-0.026397705078125,40.762158203125,5.625
1037,./audio_data/voxforge/jlrice9673-20090625-len/wav/b0123.wav,female,48000,American English,VoxForge,headset mic,223.67904055711216,95.99830629844932,8.862329656427557,202.8893044211648,5.25
1038,./audio_data/voxforge/aileen-20080831-dfq/wav/a0400.wav,female,48000,American English,VoxForge,headset mic,218.6130665658217,48.185036857177096,-59.04176330566406,-176.0604476928711,2.7306666666666666
1039,./audio_data/voxforge/Anniepoo-20140308-xot/wav/b0173.wav,female,48000,American English,VoxForge,headset mic,157.27471331535727,117.7043165400512,-14.465652465820312,88.48116048177083,4.375
1040,./audio_data/voxforge/tdor-20131029-czi/wav/b0274.wav,female,48000,American English,VoxForge,usb desktop boom mic,254.79289790629065,49.34738192347782,-86.74969100952148,50.61064910888672,4.5
1041,./audio_data/voxforge/anonymous-20090917-dgm/wav/a0551.wav,female,48000,American English,VoxForge,laptop built,179.71419464369308,34.4989883323536,-36.690823025173614,9.866380479600696,5.0
1042,./audio_data/voxforge/anonymous-20080621-gtr/wav/a0446.wav,female,48000,American English,VoxForge,laptop built,219.66203493268867,46.39137512183402,-67.8569450378418,36.50413513183594,4.073125
1043,./audio_data/voxforge/anonymous-20100820-qnp/wav/b0079.wav,female,48000,American English,VoxForge,laptop built,215.4956450556625,60.72555969561996,7.5648956298828125,-45.91328938802084,4.75
1044,./audio_data/voxforge/anonymous-20090406-ifh/wav/a0247.wav,female,48000,American English,VoxForge,headset mic,203.539227192084,79.74773320182013,48.14839680989584,204.4874471028646,3.875
1045,./audio_data/voxforge/aileen-20080831-zdn/wav/a0122.wav,female,48000,American English,VoxForge,headset mic,260.872322890358,115.23465069563636,-40.71949768066406,-51.110595703125,3.7546666666666666
1046,./audio_data/voxforge/anonymous-20100820-qnp/wav/b0088.wav,female,48000,American English,VoxForge,laptop built,201.95132986524223,25.33055370383522,48.42280069986979,126.88411458333331,4.0
1047,./audio_data/voxforge/lindavg-20081007-eym/wav/a0393.wav,female,48000,American English,VoxForge,headset mic,205.1048284575352,23.00044839442893,6.910253351384943,120.33734685724431,3.75
1048,./audio_data/voxforge/anonymous-20120219-aph/wav/a0416.wav,female,48000,American English,VoxForge,laptop built,164.35521182587078,24.73912461424392,-10.838531494140623,16.070831298828125,5.125
1049,./audio_data/voxforge/anonymous-20090917-mvg/wav/b0166.wav,female,48000,American English,VoxForge,laptop built,144.24663953118258,24.271512296765472,22.414535522460938,171.893798828125,3.125
1050,./audio_data/voxforge/sarah-20140326-sev/wav/a0044.wav,female,48000,American English,VoxForge,laptop built,175.9062927224002,27.776698769172334,19.22626410590278,-80.02286783854167,9.0
1051,./audio_data/voxforge/shellemie-20121114-zmz/wav/b0317.wav,female,48000,American English,VoxForge,desktop boom mic,210.42504809549203,78.13793055016818,-14.772493998209637,37.492462158203125,5.875
1052,./audio_data/voxforge/shellemie-20121114-zmz/wav/b0323.wav,female,48000,American English,VoxForge,desktop boom mic,230.9483187529921,114.92976033670584,17.254318237304688,-135.0951673719618,7.0
1053,./audio_data/voxforge/sfauzia-20100731-utk/wav/a0583.wav,female,48000,American English,VoxForge,laptop built,261.75246461206206,33.86246513362177,-13.099950154622396,-85.405029296875,5.205333333333333
1054,./audio_data/voxforge/kendallykay-20110524-qyf/wav/a0478.wav,female,48000,American English,VoxForge,laptop built,198.67262035905725,85.63665124857641,-63.64027099609375,-213.61796875,6.25
1055,./audio_data/voxforge/lindavg-20081007-jyk/wav/a0066.wav,female,48000,American English,VoxForge,headset mic,214.4027303323198,73.98956922108597,25.912939453125,46.6472412109375,3.25
1056,./audio_data/voxforge/Melissa-20081211-ehn/wav/b0379.wav,female,48000,American English,VoxForge,laptop built,179.36631057474202,25.68658410942827,-38.03492598100142,51.67296253551137,7.375
1057,./audio_data/voxforge/tdor-20131029-czi/wav/b0276.wav,female,48000,American English,VoxForge,usb desktop boom mic,262.0528783387892,51.16259567354859,235.72088623046875,-518.46240234375,3.75
1058,./audio_data/voxforge/anonymous-20090917-sda/wav/a0257.wav,female,48000,American English,VoxForge,laptop built,163.07174337901515,38.40442707709255,-45.18133163452149,33.55499267578125,4.375
1059,./audio_data/voxforge/lindavg-20081007-ocy/wav/b0527.wav,female,48000,American English,VoxForge,headset mic,215.89399731905647,40.50866566138998,21.474273681640625,181.77742919921877,3.375
1060,./audio_data/voxforge/bjb-20120409-cao/wav/b0270.wav,female,48000,Canadian English,VoxForge,desktop boom mic,230.16979017698372,63.81260815808878,-74.3407694498698,-166.54195149739584,4.010666666666666
1061,./audio_data/voxforge/anonymous-20101110-cpo/wav/b0026.wav,female,48000,American English,VoxForge,usb headset mic,172.95101355070693,19.5320154731252,-84.1010627746582,16.759185791015625,4.75
1062,./audio_data/voxforge/anonymous-20090917-ppu/wav/a0198.wav,female,48000,American English,VoxForge,laptop built,163.93899923679896,38.20916614375772,91.85599517822266,124.07574462890624,5.0
1063,./audio_data/voxforge/anonymous-20090415-xuj/wav/a0399.wav,female,48000,American English,VoxForge,headset mic,231.78050500123211,90.5309262763288,44.31689453125,141.970458984375,2.625
1064,./audio_data/voxforge/anonymous-20120219-qvz/wav/b0272.wav,female,48000,American English,VoxForge,laptop built,167.59273585346634,32.75330431563158,52.760489327566965,-15.57177734375,6.125
1065,./audio_data/voxforge/sfauzia-20100731-cqd/wav/a0318.wav,female,48000,American English,VoxForge,studio mic,238.3861451079017,77.54553765730185,46.118933783637154,-57.98375108506944,5.205333333333333
1066,./audio_data/voxforge/lindavg-20081007-wyi/wav/a0503.wav,female,48000,American English,VoxForge,headset mic,185.1613279191153,42.925850611694855,28.88284024325284,174.07063432173297,5.125
1067,./audio_data/voxforge/tandraericson-20140831-pdr/wav/a0207.wav,female,48000,American English,VoxForge,laptop built,303.06368884866055,95.82253353267949,-34.87841796875,-43.098470052083336,3.5
1068,./audio_data/voxforge/anonymous-20171019-xvx/wav/en-1163.wav,female,48000,American English,VoxForge,laptop built,286.8129596441508,91.75162637219827,-22.620370047433035,-270.843008858817,4.817708333333333
1069,./audio_data/voxforge/anonymous-20120406-csu/wav/b0247.wav,female,48000,American English,VoxForge,laptop built,237.0742640853283,85.76504637704943,3.418461390904018,-8.869280133928571,5.625
1070,./audio_data/voxforge/jlrice9673-20090625-xai/wav/a0050.wav,female,48000,American English,VoxForge,headset mic,222.88934026362472,74.90561611384005,15.312588778409092,53.70403497869318,4.877291666666666
1071,./audio_data/voxforge/anonymous-20101110-cpo/wav/b0027.wav,female,48000,American English,VoxForge,usb headset mic,179.49839750039288,23.622655903356733,-182.3882751464844,-44.327880859375,5.0
1072,./audio_data/voxforge/anonymous-20090917-tgz/wav/ar-23.wav,female,48000,American English,VoxForge,laptop built,193.14267372152204,38.70471284816207,-18.802752326516543,96.09312528722428,7.75
1073,./audio_data/voxforge/anonymous-20120427-msw/wav/a0065.wav,female,48000,American English,VoxForge,laptop built,193.89362337813915,48.30735716172459,20.06485421316964,-59.53846958705357,6.875
1074,./audio_data/voxforge/lindavg-20081007-ocy/wav/b0523.wav,female,48000,American English,VoxForge,headset mic,190.1261343371971,48.57693616129294,-26.146825154622395,165.09259033203125,4.25
1075,./audio_data/voxforge/anonymous-20101110-cpo/wav/b0032.wav,female,48000,American English,VoxForge,usb headset mic,225.0020462422341,123.3928402550267,93.46798706054688,104.32637532552084,4.0
1076,./audio_data/voxforge/allison-20120707-xik/wav/a0183.wav,female,48000,American English,VoxForge,headset mic,161.19186148310158,28.408404511257427,73.52140299479167,-236.39632161458331,3.25
1077,./audio_data/voxforge/anonymous-20090326-ekm/wav/a0286.wav,female,48000,American English,VoxForge,headset mic,222.19884204664123,33.530767289564736,-2.743402099609375,212.047119140625,5.375
1078,./audio_data/voxforge/sshick06-20110815-lwv/wav/b0005.wav,female,48000,American English,VoxForge,laptop built,185.86107826315956,59.10709259061081,-2.52674560546875,-129.7572998046875,7.5
1079,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0441.wav,female,48000,American English,VoxForge,laptop built,171.54778966507087,42.42360352359738,60.0046151968149,-52.45746788611779,5.75
1080,./audio_data/voxforge/jlrice9673-20090622-nop/wav/b0472.wav,female,48000,American English,VoxForge,headset mic,200.05622022309183,73.41029705778514,-31.944264729817707,5.357869466145833,3.875
1081,./audio_data/voxforge/anonymous-20110826-qjl/wav/a0514.wav,female,48000,American English,VoxForge,usb headset mic,230.98723884602973,29.767133725430945,-50.38185119628906,-51.431549072265625,5.5
1082,./audio_data/voxforge/aileen-20080831-qwt/wav/b0197.wav,female,48000,American English,VoxForge,headset mic,209.2839573964063,59.55692887326267,-20.57500305175781,-219.5854614257813,2.9013333333333335
1083,./audio_data/voxforge/anonymous-20160104-bhb/wav/b0399.wav,female,48000,American English,VoxForge,laptop built,210.92980146021245,46.19023050072248,30.277557373046875,-58.83322143554688,5.625
1084,./audio_data/voxforge/lindavg-20081007-lxd/wav/a0314.wav,female,48000,American English,VoxForge,headset mic,179.21803058982013,28.233202073786032,-36.32900238037109,168.821533203125,3.625
1085,./audio_data/voxforge/aileen-20080831-zdn/wav/a0121.wav,female,48000,American English,VoxForge,headset mic,295.96349730473725,147.85435881047508,-25.39859880719866,-75.86685616629464,4.181333333333333
1086,./audio_data/voxforge/aileen-20080831-iqs/wav/a0039.wav,female,48000,American English,VoxForge,headset mic,239.5058361954657,94.598214190851,-52.96726820203993,11.57894558376736,3.4133333333333336
1087,./audio_data/voxforge/lindavg-20081007-cqp/wav/rb-28.wav,female,48000,American English,VoxForge,headset mic,196.59203305207237,42.573284569717934,-25.527614048549108,80.83203125,5.125
1088,./audio_data/voxforge/aileen-20080831-iqs/wav/a0040.wav,female,48000,American English,VoxForge,headset mic,272.6879001175633,111.15814671485543,-62.884225027901785,-1.7834036690848214,3.2426666666666666
1089,./audio_data/voxforge/anonymous-20090917-frf/wav/ar-10.wav,female,48000,American English,VoxForge,laptop built,179.87311863140818,34.59009203779278,-34.99590360201322,16.069918118990383,7.875
1090,./audio_data/voxforge/anonymous-20090917-ppu/wav/a0201.wav,female,48000,American English,VoxForge,laptop built,176.35931291400655,86.98902150783101,-72.26539611816406,-33.29486083984375,4.5
1091,./audio_data/voxforge/anonymous-20110826-tux/wav/b0224.wav,female,48000,American English,VoxForge,usb headset mic,233.10700266952676,46.46766723427676,21.74246470133464,102.09893798828124,6.375
1092,./audio_data/voxforge/anonymous-20110214-lko/wav/b0154.wav,female,48000,American English,VoxForge,laptop built,168.22589744333615,26.299207809645765,-9.79124959309896,31.6719970703125,5.75
1093,./audio_data/voxforge/niimarra-20101103-lzw/wav/b0335.wav,female,48000,American English,VoxForge,laptop built,185.7175015594419,28.953552058098747,-31.287615094866077,-112.20052664620536,5.0
1094,./audio_data/voxforge/Anniepoo-20140308-cqj/wav/a0119.wav,female,48000,American English,VoxForge,headset mic,145.4399810705881,68.15874775410947,-49.115509033203125,-209.4546101888021,5.25
1095,./audio_data/voxforge/glendat-20110921-epe/wav/b0221.wav,female,48000,American English,VoxForge,headset mic,166.24716945012565,69.88357071768402,-25.469772338867188,47.2855224609375,6.875
1096,./audio_data/voxforge/becz03-20121205-xvx/wav/a0147.wav,female,48000,American English,VoxForge,laptop built,199.57737634073857,49.93391009813027,37.23963165283203,-98.40672302246094,7.125
1097,./audio_data/voxforge/anonymous-20111230-bqh/wav/a0453.wav,female,48000,American English,VoxForge,laptop built,175.61734143166566,50.404152041512496,34.010009765625,124.82111467633928,5.5
1098,./audio_data/voxforge/TLC-20091027-ysp/wav/a0031.wav,female,48000,American English,VoxForge,laptop built,199.75626660811483,41.15568514957407,62.975504557291664,43.60465494791666,4.375
1099,./audio_data/voxforge/anonymous-20090917-fjn/wav/a0444.wav,female,48000,American English,VoxForge,laptop built,202.1915847764646,33.678895211943185,-18.104644775390625,167.501904296875,4.125
1100,./audio_data/voxforge/anonymous-20090917-aiu/wav/b0028.wav,female,48000,American English,VoxForge,laptop built,175.12953360868957,45.85273834700411,-1.4186231825086806,90.1365695529514,5.625
1101,./audio_data/voxforge/apdsqueaky-20151112-juc/wav/b0109.wav,female,48000,American English,VoxForge,usb desktop boom mic,246.3357889432804,82.04665754945594,43.29823608398438,-169.16351318359375,5.25
1102,./audio_data/voxforge/apdsqueaky-20151112-nij/wav/b0205.wav,female,48000,American English,VoxForge,usb desktop boom mic,240.17822919408457,49.01701946333281,105.68438720703124,6.757649739583333,3.375
1103,./audio_data/voxforge/anonymous-20120302-whq/wav/a0091.wav,female,48000,American English,VoxForge,laptop built,208.5136320881261,47.61421023841884,29.95042114257813,59.42724609375,4.125
1104,./audio_data/voxforge/anonymous-20171019-ylc/wav/en-0895.wav,female,48000,American English,VoxForge,laptop built,301.0542188746904,87.99373960774109,-76.20163835797992,-260.30264718191967,4.557291666666667
1105,./audio_data/voxforge/tandraericson-20140831-kfr/wav/b0313.wav,female,48000,American English,VoxForge,laptop built,216.0747602125288,59.029142073956486,49.91324234008789,-0.588775634765625,6.875
1106,./audio_data/voxforge/jlrice9673-20090623-dfl/wav/ar-22.wav,female,48000,American English,VoxForge,headset mic,245.99877848193648,116.08285875095648,70.54922866821289,97.82066345214844,4.875
1107,./audio_data/voxforge/anonymous-20100504-exh/wav/a0406.wav,female,48000,American English,VoxForge,headset mic,193.490531050588,87.30016376338399,-22.98811994280134,-273.4175327845982,4.125
1108,./audio_data/voxforge/aileen-20080831-sgd/wav/b0066.wav,female,48000,American English,VoxForge,headset mic,240.42711655036555,110.60285948989392,-13.813361273871529,-63.8402099609375,4.352
1109,./audio_data/voxforge/Anniepoo-20140308-xot/wav/b0171.wav,female,48000,American English,VoxForge,headset mic,167.76626904127198,109.2824299679825,-66.16898091634114,-56.621988932291664,5.75
1110,./audio_data/voxforge/anonymous-20081026-qbt/wav/a0182.wav,female,48000,American English,VoxForge,laptop built,186.8460372360408,45.23516928515576,27.19618530273437,159.794384765625,2.75
1111,./audio_data/voxforge/lindavg-20081007-wyi/wav/a0501.wav,female,48000,American English,VoxForge,headset mic,181.17998894975307,57.52022008900212,61.46275838216146,275.1427815755208,4.375
1112,./audio_data/voxforge/anonymous-20090406-evj/wav/a0206.wav,female,48000,American English,VoxForge,headset mic,229.0696294867246,103.08263249055533,73.1514892578125,13.971435546875,4.875
1113,./audio_data/voxforge/sshick06-20110815-lwv/wav/b0001.wav,female,48000,American English,VoxForge,laptop built,156.4642926982441,27.339369062248792,-21.870994567871094,-121.67056274414062,4.0
1114,./audio_data/voxforge/tandraericson-20140831-eem/wav/a0482.wav,female,48000,American English,VoxForge,laptop built,206.77739558607325,71.83249401322901,-27.72813415527344,-171.46112060546875,5.326416666666667
1115,./audio_data/voxforge/lindavg-20081007-ovc/wav/b0450.wav,female,48000,American English,VoxForge,headset mic,214.41958544234916,65.8679818707307,24.96340603298611,107.9024929470486,4.75
1116,./audio_data/voxforge/anonymous-20081026-qbt/wav/a0177.wav,female,48000,American English,VoxForge,laptop built,190.56710571818545,28.99680219105737,-8.461892264229911,85.56576102120536,2.75
1117,./audio_data/voxforge/anonymous-20110907-cgh/wav/a0548.wav,female,48000,American English,VoxForge,usb headset mic,238.6416112845409,70.89391130676003,47.54673767089844,-221.61541748046875,4.375
1118,./audio_data/voxforge/lindavg-20081007-fap/wav/b0533.wav,female,48000,American English,VoxForge,headset mic,219.07591570827927,64.23554800798564,20.97686767578125,-77.88840738932292,5.75
1119,./audio_data/voxforge/anonymous-20160104-pdj/wav/a0518.wav,female,48000,American English,VoxForge,laptop built,241.9437392592231,108.02103340467936,-50.46473555131392,13.513139204545457,6.375
1120,./audio_data/voxforge/aileen-20080831-iqs/wav/a0035.wav,female,48000,American English,VoxForge,headset mic,271.0892498188951,137.74788581309653,-38.54220799037388,-88.83784702845982,4.608
1121,./audio_data/voxforge/lindavg-20081007-fap/wav/b0526.wav,female,48000,American English,VoxForge,headset mic,216.41182706590556,94.4671841101062,101.4472147623698,-12.528096516927084,3.75
1122,./audio_data/voxforge/anonymous-20090902-pfo/wav/b0280.wav,female,48000,American English,VoxForge,laptop built,215.26828076504904,34.96157648844055,6.28509521484375,90.12353515625,5.875
1123,./audio_data/voxforge/lindavg-20081007-eym/wav/a0392.wav,female,48000,American English,VoxForge,headset mic,224.2736569616676,58.226845278064026,31.731287638346355,111.41549682617188,3.75
1124,./audio_data/voxforge/anonymous-20090406-evj/wav/a0209.wav,female,48000,American English,VoxForge,headset mic,229.25431678104331,89.97295485179673,-53.11893572126116,-62.376377650669646,4.0
1125,./audio_data/voxforge/lindavg-20081007-fap/wav/b0529.wav,female,48000,American English,VoxForge,headset mic,206.66281661986625,80.99107064295494,54.4181884765625,-196.061376953125,2.5
1126,./audio_data/voxforge/Anniepoo-20140308-byi/wav/rb-24.wav,female,48000,American English,VoxForge,headset mic,169.1715412488537,131.5877733108881,-39.67518498347356,-14.100003756009617,6.5
1127,./audio_data/voxforge/anonymous-20100125-rky/wav/b0279.wav,female,48000,American English,VoxForge,laptop built,179.99864199467706,56.85654707579396,3.06192626953125,-78.7932373046875,6.625
1128,./audio_data/voxforge/anonymous-20110323-vro/wav/a0448.wav,female,48000,Canadian English,VoxForge,usb headset mic,222.9461182682529,54.23347584119814,64.79093933105469,53.845733642578125,7.625
1129,./audio_data/voxforge/kendallykay-20110524-qyf/wav/a0483.wav,female,48000,American English,VoxForge,laptop built,182.68199271672836,60.769061777146376,-87.61657375759549,-206.8929443359375,6.125
1130,./audio_data/voxforge/anonymous-20100731-xsj/wav/a0462.wav,female,48000,American English,VoxForge,laptop built,260.09130573245415,40.13669389012383,-39.670328776041664,55.860256618923614,4.437333333333333
1131,./audio_data/voxforge/anonymous-20090406-evj/wav/a0208.wav,female,48000,American English,VoxForge,headset mic,234.00209666665452,95.57071361588171,55.4276008605957,-4.3747406005859375,5.125
1132,./audio_data/voxforge/apdsqueaky-20151112-xve/wav/b0107.wav,female,48000,American English,VoxForge,usb desktop boom mic,234.25931589009423,69.80451985866925,-48.795263671875,77.631494140625,4.375
1133,./audio_data/voxforge/Anniepoo-20140308-byi/wav/rb-27.wav,female,48000,American English,VoxForge,headset mic,139.80805961275215,89.2922813198892,-52.35404713948568,-69.97174072265625,6.125
1134,./audio_data/voxforge/anonymous-20101030-emu/wav/a0197.wav,female,48000,American English,VoxForge,laptop built,125.64292679117462,61.17871099217893,-13.314697265625,-327.1269226074219,7.875
1135,./audio_data/voxforge/anonymous-20171019-nwf/wav/en-0776.wav,female,48000,American English,VoxForge,laptop built,307.02499720549184,83.87337128534287,61.949493408203125,-397.5590413411458,4.427083333333333
1136,./audio_data/voxforge/anonymous-20120427-msw/wav/a0061.wav,female,48000,American English,VoxForge,laptop built,191.9444959912492,30.83287355992828,127.92671421595982,-102.14191545758928,6.625
1137,./audio_data/voxforge/anonymous-20080621-gtr/wav/a0448.wav,female,48000,American English,VoxForge,laptop built,182.98516731711692,37.23490610379707,-107.94315490722656,99.54920654296876,3.783375
1138,./audio_data/voxforge/aileen-20080831-qwt/wav/b0193.wav,female,48000,American English,VoxForge,headset mic,265.02020367157843,127.603047318226,-61.56968688964844,6.65380859375,3.4133333333333336
1139,./audio_data/voxforge/anonymous-20100311-sdi/wav/b0503.wav,female,48000,American English,VoxForge,usb headset mic,156.53454458207128,43.42029912545036,11.134326171875,-71.80574340820313,6.125
1140,./audio_data/voxforge/anonymous-20090902-aku/wav/b0146.wav,female,48000,American English,VoxForge,laptop built,204.1027686527297,41.095558988411824,40.992152622767854,-44.415597098214285,6.875
1141,./audio_data/voxforge/Michelle-20131029-oxi/wav/a0436.wav,female,48000,American English,VoxForge,usb desktop boom mic,260.96156695704065,67.88771197220721,-68.21480712890624,-119.9771728515625,5.25
1142,./audio_data/voxforge/anonymous-20090902-aad/wav/b0153.wav,female,48000,American English,VoxForge,laptop built,182.68870198395095,35.861494026448995,-19.70218505859375,12.4319580078125,5.875
1143,./audio_data/voxforge/Melissa-20081211-apn/wav/b0298.wav,female,48000,American English,VoxForge,laptop built,191.6406459711552,42.16943727485884,2.0242411295572915,21.34994845920139,5.5
1144,./audio_data/voxforge/anonymous-20171019-xvx/wav/en-1169.wav,female,48000,American English,VoxForge,laptop built,276.7828519837644,77.81042444614086,59.8744140625,-285.85716552734374,5.208333333333333
